index,Final,max_rate,margadj,labmdacons,avg_borr_rate,avg_stock_ret
60%,4215682.3201504415,1.11,0.04,1.75,0.0053355740669362795,0.0060705028991153796
70%,5610163.270809295,1.11,0.04,1.75,0.0053355740669362795,0.0060705028991153796
80%,7659202.490487275,1.11,0.04,1.75,0.0053355740669362795,0.0060705028991153796
90%,9545304.431539848,1.11,0.04,1.75,0.0053355740669362795,0.0060705028991153796
max,29420619.104759704,1.11,0.04,1.75,0.0053355740669362795,0.0060705028991153796
count,96.0,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
mean,3650101.2706209905,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
std,3032437.0059354887,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
min,407621.41561534716,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
0%,407621.41561534716,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
10%,834324.531852077,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
20%,1067938.7944341619,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
30%,1685633.7839699215,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
40%,2113991.630251368,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
50%,2519799.694451931,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
60%,3550301.361376018,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
70%,4713952.320945125,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
80%,6150078.99720453,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
90%,8172658.870298246,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
max,17626598.914863978,1.11,0.06,1.75,0.006865500786407977,0.0060705028991153796
count,96.0,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
mean,2538882.550428755,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
std,1699445.6114912946,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
min,295863.99726138526,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
0%,295863.99726138526,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
10%,665641.2152486274,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
20%,1115873.0565745863,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
30%,1345031.0931625105,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
40%,2022588.6157988554,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
50%,2374601.8622590834,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
60%,2683422.7765605496,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
70%,3036305.14807707,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
80%,3600817.011919828,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
90%,4527921.096015281,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
max,10339085.291320061,1.11,0.08,1.75,0.008370233846036468,0.0060705028991153796
count,96.0,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
mean,10073409.11612017,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
std,11925591.752755543,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
min,913270.2858862666,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
0%,913270.2858862666,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
10%,1841030.3863144,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
20%,2127969.085147935,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
30%,3196234.162154768,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
40%,4158154.488051558,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
50%,5855606.536523408,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
60%,8064954.113388034,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
70%,10967733.216628067,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
80%,14511734.74492621,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
90%,24870986.85170485,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
max,83783971.40355201,3.0,0.0,1.75,0.0021964917172257806,0.0060705028991153796
count,96.0,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
mean,5963121.0118961735,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
std,7027698.564929981,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
min,537714.780297337,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
0%,537714.780297337,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
10%,1085710.6576609653,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
20%,1252313.8280215794,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
30%,1907359.1364011916,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
40%,2497438.120482301,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
50%,3478968.0259842393,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
60%,4833414.427588723,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
70%,6521123.508298818,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
80%,8689861.813717408,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
90%,14636987.840883369,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
max,49435471.833945304,3.0,0.02,1.75,0.003779554168356523,0.0060705028991153796
count,96.0,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
mean,3560117.1102574146,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
std,4177347.334491111,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
min,319309.3632015325,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
0%,319309.3632015325,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
10%,645752.6954658199,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
20%,743339.0231051302,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
30%,1147630.3034442565,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
40%,1513220.2735897421,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
50%,2084363.2283466067,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
60%,2889362.4740033755,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
70%,3897802.424384172,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
80%,5244897.873657346,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
90%,8688862.111073304,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
max,29420619.104759704,3.0,0.04,1.75,0.0053355740669362795,0.0060705028991153796
count,96.0,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
mean,2142988.243984967,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
std,2503867.9110999447,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
min,191183.46666058962,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
0%,191183.46666058962,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
10%,387248.22760637006,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
20%,444894.88891240867,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
30%,696024.003213835,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
40%,924131.5368711106,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
50%,1258966.2410655995,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
60%,1741290.1947394444,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
70%,2347133.9254183425,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
80%,3190517.983344582,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
90%,5201105.9268030245,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
max,17655092.32755163,3.0,0.06,1.75,0.006865500786407977,0.0060705028991153796
count,96.0,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
mean,1300224.2057107037,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
std,1512939.5486576487,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
min,115384.28334509546,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
0%,115384.28334509546,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
10%,234079.03582670377,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
20%,268957.8083386802,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
30%,425385.3726400966,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
40%,568576.7500106641,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
50%,766394.6631063988,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
60%,1057651.3130185409,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
70%,1437217.4824249293,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
80%,1955565.238514056,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
90%,3138528.5821132637,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
max,10679963.871197734,3.0,0.08,1.75,0.008370233846036468,0.0060705028991153796
count,96.0,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
mean,3251626.603896757,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
std,1887121.804957445,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
min,1220816.6852823817,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
0%,1220816.6852823817,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
10%,1485147.3837102358,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
20%,1876508.0778521292,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
30%,2152594.855667307,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
40%,2368420.3755010464,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
50%,2775178.7542322436,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
60%,3056246.9839653918,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
70%,3389100.3369450355,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
80%,3968104.3913727226,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
90%,5898939.114958839,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
max,9737550.736632558,1.0,0.0,2.0,0.0021964917172257806,0.0060705028991153796
count,96.0,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
mean,3251626.603896757,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
std,1887121.804957445,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
min,1220816.6852823817,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
0%,1220816.6852823817,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
10%,1485147.3837102358,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
20%,1876508.0778521292,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
30%,2152594.855667307,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
40%,2368420.3755010464,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
50%,2775178.7542322436,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
60%,3056246.9839653918,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
70%,3389100.3369450355,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
80%,3968104.3913727226,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
90%,5898939.114958839,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
max,9737550.736632558,1.0,0.02,2.0,0.003779554168356523,0.0060705028991153796
count,96.0,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
mean,3251626.603896757,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
std,1887121.804957445,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
min,1220816.6852823817,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
0%,1220816.6852823817,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
10%,1485147.3837102358,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
20%,1876508.0778521292,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
30%,2152594.855667307,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
40%,2368420.3755010464,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
50%,2775178.7542322436,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
60%,3056246.9839653918,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
70%,3389100.3369450355,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
80%,3968104.3913727226,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
90%,5898939.114958839,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
max,9737550.736632558,1.0,0.04,2.0,0.0053355740669362795,0.0060705028991153796
count,96.0,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
mean,3251626.603896757,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
std,1887121.804957445,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
min,1220816.6852823817,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
0%,1220816.6852823817,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
10%,1485147.3837102358,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
20%,1876508.0778521292,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
30%,2152594.855667307,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
40%,2368420.3755010464,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
50%,2775178.7542322436,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
60%,3056246.9839653918,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
70%,3389100.3369450355,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
80%,3968104.3913727226,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
90%,5898939.114958839,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
max,9737550.736632558,1.0,0.06,2.0,0.006865500786407977,0.0060705028991153796
count,96.0,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
mean,3251626.603896757,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
std,1887121.804957445,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
min,1220816.6852823817,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
0%,1220816.6852823817,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
10%,1485147.3837102358,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
20%,1876508.0778521292,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
30%,2152594.855667307,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
40%,2368420.3755010464,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
50%,2775178.7542322436,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
60%,3056246.9839653918,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
70%,3389100.3369450355,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
80%,3968104.3913727226,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
90%,5898939.114958839,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
max,9737550.736632558,1.0,0.08,2.0,0.008370233846036468,0.0060705028991153796
count,96.0,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
mean,6822981.759751574,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
std,5824921.236348373,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
min,1460997.9199393904,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
0%,1460997.9199393904,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
10%,2247965.4567535263,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
20%,2682446.874573376,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
30%,3288665.78645561,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
40%,3964617.4923188356,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
50%,4892548.126329523,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
60%,6095006.400716273,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
70%,7461598.558886107,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
80%,10002239.075049695,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
90%,15313138.048347991,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
max,39091678.44298789,1.02,0.0,2.0,0.0021964917172257806,0.0060705028991153796
count,96.0,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
mean,3251626.603896757,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
std,1887121.804957445,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
min,1220816.6852823817,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
0%,1220816.6852823817,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
10%,1485147.3837102358,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
20%,1876508.0778521292,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
30%,2152594.855667307,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
40%,2368420.3755010464,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
50%,2775178.7542322436,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
60%,3056246.9839653918,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
70%,3389100.3369450355,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
80%,3968104.3913727226,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
90%,5898939.114958839,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
max,9737550.736632558,1.02,0.02,2.0,0.003779554168356523,0.0060705028991153796
count,96.0,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
mean,3251626.603896757,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
std,1887121.804957445,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
min,1220816.6852823817,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
0%,1220816.6852823817,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
10%,1485147.3837102358,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
20%,1876508.0778521292,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
30%,2152594.855667307,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
40%,2368420.3755010464,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
50%,2775178.7542322436,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
60%,3056246.9839653918,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
70%,3389100.3369450355,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
80%,3968104.3913727226,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
90%,5898939.114958839,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
max,9737550.736632558,1.02,0.04,2.0,0.0053355740669362795,0.0060705028991153796
count,96.0,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
mean,3251626.603896757,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
std,1887121.804957445,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
min,1220816.6852823817,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
0%,1220816.6852823817,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
10%,1485147.3837102358,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
20%,1876508.0778521292,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
30%,2152594.855667307,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
40%,2368420.3755010464,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
50%,2775178.7542322436,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
60%,3056246.9839653918,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
70%,3389100.3369450355,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
80%,3968104.3913727226,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
90%,5898939.114958839,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
max,9737550.736632558,1.02,0.06,2.0,0.006865500786407977,0.0060705028991153796
count,96.0,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
mean,3251626.603896757,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
std,1887121.804957445,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
min,1220816.6852823817,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
0%,1220816.6852823817,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
10%,1485147.3837102358,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
20%,1876508.0778521292,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
30%,2152594.855667307,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
40%,2368420.3755010464,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
50%,2775178.7542322436,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
60%,3056246.9839653918,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
70%,3389100.3369450355,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
80%,3968104.3913727226,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
90%,5898939.114958839,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
max,9737550.736632558,1.02,0.08,2.0,0.008370233846036468,0.0060705028991153796
count,96.0,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
mean,15017202.028456708,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
std,20065799.21077024,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
min,825166.647461564,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
0%,825166.647461564,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
10%,1931998.4650498703,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
20%,2525029.9716841276,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
30%,4006496.7810293203,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
40%,5034195.805051149,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
50%,6517176.196747271,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
60%,12130967.892389419,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
70%,17373984.453420475,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
80%,25020823.603710536,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
90%,31568518.547708597,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
max,144126436.18096706,1.04,0.0,2.0,0.0021964917172257806,0.0060705028991153796
count,96.0,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
mean,5230667.9850529395,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
std,3895387.7139000176,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
min,1147663.127696506,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
0%,1147663.127696506,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
10%,2112504.83435205,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
20%,2376886.285433558,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
30%,2920304.569545221,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
40%,3212040.3351922836,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
50%,3970571.217175995,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
60%,5053569.22743848,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
70%,5762050.970510876,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
80%,7422448.516536687,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
90%,10962499.454677846,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
max,27093712.92683104,1.04,0.02,2.0,0.003779554168356523,0.0060705028991153796
count,96.0,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
mean,3251626.603896757,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
std,1887121.804957445,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
min,1220816.6852823817,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
0%,1220816.6852823817,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
10%,1485147.3837102358,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
20%,1876508.0778521292,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
30%,2152594.855667307,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
40%,2368420.3755010464,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
50%,2775178.7542322436,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
60%,3056246.9839653918,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
70%,3389100.3369450355,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
80%,3968104.3913727226,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
90%,5898939.114958839,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
max,9737550.736632558,1.04,0.04,2.0,0.0053355740669362795,0.0060705028991153796
count,96.0,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
mean,3251626.603896757,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
std,1887121.804957445,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
min,1220816.6852823817,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
0%,1220816.6852823817,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
10%,1485147.3837102358,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
20%,1876508.0778521292,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
30%,2152594.855667307,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
40%,2368420.3755010464,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
50%,2775178.7542322436,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
60%,3056246.9839653918,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
70%,3389100.3369450355,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
80%,3968104.3913727226,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
90%,5898939.114958839,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
max,9737550.736632558,1.04,0.06,2.0,0.006865500786407977,0.0060705028991153796
count,96.0,1.04,0.08,2.0,0.008370233846036468,0.0060705028991153796
mean,3251626.603896757,1.04,0.08,2.0,0.008370233846036468,0.0060705028991153796
std,1887121.804957445,1.04,0.08,2.0,0.008370233846036468,0.0060705028991153796
min,1220816.6852823817,1.04,0.08,2.0,0.008370233846036468,0.0060705028991153796
0%,1220816.6852823817,1.04,0.08,2.0,0.008370233846036468,0.0060705028991153796
10%,1485147.3837102358,1.04,0.08,2.0,0.008370233846036468,0.0060705028991153796
20%,1876508.0778521292,1.04,0.08,2.0,0.008370233846036468,0.0060705028991153796
30%,2152594.855667307,1.04,0.08,2.0,0.008370233846036468,0.0060705028991153796
40%,2368420.3755010464,1.04,0.08,2.0,0.008370233846036468,0.0060705028991153796
50%,2775178.7542322436,1.04,0.08,2.0,0.008370233846036468,0.0060705028991153796
