Months_beginning_Jan_1871,Monthly_years,Monthly_nom_gov_bond_rate,Monthly_nom_margin_rate,Monthly_nom_stock_return,Monthly_CPI,Fed_funds_rate
1271,1976.11,0.020011697,0.004273128,0.037865061,58,0.0495
1272,1976.12,-0.035354295,0.004074124,-0.005372493,58.2,0.0465
1273,1977.01,0.002610985,0.004074124,-0.023686039,58.5,0.0461
1274,1977.02,0.008194514,0.004074124,-0.000541807,59.1,0.0468
1275,1977.03,0.004012236,0.004074124,-0.011936713,59.5,0.0469
1276,1977.04,0.01097704,0.004074124,0.000645019,60,0.0473
1277,1977.05,0.018663064,0.004471699,0.00899768,60.3,0.0535
1278,1977.06,-0.009344263,0.004471699,0.012824386,60.7,0.0539
1279,1977.07,0.01585919,0.004471699,-0.020786203,61,0.0542
1280,1977.08,-0.003042404,0.004669839,-0.011753342,61.2,0.059
1281,1977.09,-0.008352209,0.004867551,-0.021978593,61.4,0.0614
1282,1977.1,0.011077796,0.005261694,0.00981142,61.6,0.0647
1283,1977.11,-0.009502238,0.005261694,-0.000801398,61.9,0.0651
1284,1977.12,-0.004462366,0.005261694,-0.033903574,62.1,0.0656
1285,1978.01,-0.000237393,0.00545813,-0.009719917,62.5,0.067
1286,1978.02,-0.000795736,0.00545813,0.002656655,62.9,0.0678
1287,1978.03,0.000659644,0.00545813,0.048299932,63.4,0.0679
1288,1978.04,-0.005193112,0.00545813,0.055043208,63.9,0.0689
1289,1978.05,-0.006260473,0.005849741,0.006735559,64.5,0.0736
1290,1978.06,0.011015084,0.006239681,-0.000622909,65.2,0.076
1291,1978.07,0.018305386,0.006239681,0.073281433,65.7,0.0781
1292,1978.08,-0.004340221,0.00643403,0.003996896,66,0.0804
1293,1978.09,-0.018921083,0.006821493,-0.027735002,66.5,0.0845
1294,1978.1,0.013841671,0.007207323,-0.054376516,67.1,0.0896
1295,1978.11,-0.011396179,0.008164846,0.019228285,67.4,0.0976
1296,1978.12,0.020454577,0.008355156,0.041853085,67.7,0.1003
1297,1979.01,-0.006810804,0.008355156,-0.010569543,68.3,0.1007
1298,1979.02,0.011364258,0.008355156,0.023411611,69.1,0.1006
1299,1979.03,-0.007848933,0.008355156,0.024309024,69.8,0.1009
1300,1979.04,0.026363315,0.008355156,-0.01893024,70.6,0.1001
1301,1979.05,0.023723247,0.008355156,0.024176385,71.5,0.1024
1302,1979.06,-0.005726988,0.008164846,0.014208456,72.3,0.1029
1303,1979.07,-0.007360821,0.008355156,0.050143354,73.1,0.1047
1304,1979.08,-0.005145682,0.008734594,0.015404508,73.8,0.1094
1305,1979.09,-0.069314918,0.009676378,-0.033525169,74.6,0.1143
1306,1979.1,0.029493796,0.010793911,-0.003224346,75.2,0.1377
1307,1979.11,0.011527035,0.011163421,0.044039963,75.9,0.1318
1308,1979.12,-0.038908915,0.010978852,0.033124613,76.7,0.1378
1309,1980.01,-0.079165146,0.010978852,0.043958521,77.8,0.1382
1310,1980.02,0.014783236,0.012080752,-0.08777826,78.9,0.1413
1311,1980.03,0.123227836,0.014067262,-0.011620503,80.1,0.1719
1312,1980.04,0.04007231,0.014067262,0.050361383,81,0.1761
1313,1980.05,0.01825049,0.010050402,0.068626842,81.8,0.1098
1314,1980.06,-0.03201807,0.008545071,0.04969459,82.7,0.0947
1315,1980.07,-0.037178054,0.007783037,0.035046835,82.7,0.0903
1316,1980.08,-0.00840472,0.008164846,0.028358077,83.3,0.0961
1317,1980.09,-0.023994699,0.009300824,0.033247694,84,0.1087
1318,1980.1,-0.004304804,0.010422909,0.046146953,84.8,0.1281
1319,1980.11,0.026609891,0.012808087,-0.012447802,85.5,0.1585
1320,1980.12,-0.003795688,0.015485571,9.99E-05,86.3,0.189
1321,1981.01,-0.030174592,0.014423889,-0.030701754,87,0.1908
1322,1981.02,0.027271787,0.013709251,0.041433022,87.9,0.1593
1323,1981.03,-0.04085327,0.012626791,0.012937938,88.5,0.147
1324,1981.04,0.044255931,0.012989027,-0.0161727,89.1,0.1572
1325,1981.05,-0.008158772,0.014779143,0.008575886,89.8,0.1852
1326,1981.06,-0.030439817,0.014423889,-0.020162509,90.6,0.191
1327,1981.07,-0.025153177,0.014779143,0.008025645,91.6,0.1904
1328,1981.08,-0.008722392,0.014779143,-0.083026833,92.3,0.1782
1329,1981.09,0.075130357,0.014067262,0.017272471,93.2,0.1587
1330,1981.1,0.093743566,0.012989027,0.030437305,93.4,0.1508
1331,1981.11,-0.034245347,0.011531452,0.011793687,93.7,0.1331
1332,1981.12,0.002924685,0.011347621,-0.048041195,94,0.1237
1333,1982.01,0.017249946,0.011347621,-0.01913896,94.3,0.1322
1334,1982.02,0.003501158,0.011898016,-0.027445415,94.6,0.1478
1335,1982.03,0.027927316,0.011898016,0.054693141,94.5,0.1468
1336,1982.04,0.019778529,0.011898016,0.005696475,94.9,0.1494
1337,1982.05,-0.026773432,0.011898016,-0.052706186,95.8,0.1445
1338,1982.06,0.052302807,0.011898016,0.002438469,97,0.1415
1339,1982.07,0.059197396,0.011163421,0.00793977,97.5,0.1259
1340,1982.08,0.072764158,0.009676378,0.120963742,97.7,0.1012
1341,1982.09,0.070957724,0.009676378,0.088813998,97.9,0.1031
1342,1982.1,0.003931473,0.008545071,0.044999165,98.2,0.0971
1343,1982.11,0.035065246,0.008164846,0.01355499,98,0.092
1344,1982.12,-0.017939812,0.008164846,0.039257532,97.6,0.0895
1345,1983.01,0.041304481,0.007783037,0.021300144,97.8,0.0868
1346,1983.02,-0.012770523,0.00739963,0.038656148,97.9,0.0851
1347,1983.03,0.030122842,0.00739963,0.041973886,97.9,0.0877
1348,1983.04,-0.02399655,0.00739963,0.044240118,98.6,0.088
1349,1983.05,-0.00012635,0.00739963,0.01753504,99.2,0.0863
1350,1983.06,-0.037205105,0.00739963,0.00708133,99.5,0.0898
1351,1983.07,-0.003007271,0.00739963,-0.024071856,99.9,0.0937
1352,1983.08,0.041294058,0.007783037,0.033138342,100.2,0.0956
1353,1983.09,-0.008001738,0.007783037,0.006479266,100.7,0.0945
1354,1983.1,0.01592978,0.007783037,-0.011414232,101,0.0948
1355,1983.11,-0.001466181,0.007783037,-0.001281275,101.2,0.0934
1356,1983.12,0.018298323,0.007783037,0.015759327,101.3,0.0947
1357,1984.01,-0.011601812,0.007783037,-0.051121795,101.9,0.0956
1358,1984.02,-0.017607527,0.007783037,0.004423607,102.4,0.0959
1359,1984.03,-0.005850488,0.008164846,0.005072003,102.6,0.0991
1360,1984.04,-0.047323453,0.008545071,-0.002525735,103.1,0.1029
1361,1984.05,0.01498711,0.008923726,-0.018483041,103.4,0.1032
1362,1984.06,0.062438477,0.009300824,-0.009084476,103.7,0.1106
1363,1984.07,0.017120787,0.009300824,0.092065591,104.1,0.1123
1364,1984.08,0.028320827,0.009300824,0.014069683,104.5,0.1164
1365,1984.09,0.049301632,0.009112468,-0.004124022,105,0.113
1366,1984.1,0.021792029,0.008545071,0.012859021,105.3,0.0999
1367,1984.11,0.011170086,0.00797414,-0.007075566,105.3,0.0943
1368,1984.12,0.031850439,0.007591534,0.046975684,105.3,0.0838
1369,1985.01,-0.033319466,0.00739963,0.057873606,105.5,0.0835
1370,1985.02,0.024749221,0.00739963,-0.004783181,106,0.085
1371,1985.03,0.023520555,0.00739963,0.01024712,106.4,0.0858
1372,1985.04,0.078555584,0.00739963,0.027356345,106.9,0.0827
1373,1985.05,0.010229928,0.007014612,0.025109667,107.3,0.0797
1374,1985.06,-0.011013773,0.006627967,0.022472208,107.6,0.0753
1375,1985.07,0.026396174,0.006627967,-0.018453104,107.8,0.0788
1376,1985.08,0.006552206,0.006627967,-0.018849942,108,0.079
1377,1985.09,0.027010953,0.006627967,0.01495564,108.3,0.0792
1378,1985.1,0.034676808,0.006627967,0.064205156,108.7,0.0799
1379,1985.11,0.046019084,0.006627967,0.052945148,109,0.0805
1380,1985.12,0.002203679,0.006627967,0.007517286,109.3,0.0827
1381,1986.01,0.071274762,0.006627967,0.056972462,109.6,0.0814
1382,1986.02,0.058049029,0.006627967,0.061827712,109.3,0.0786
1383,1986.03,0.00676031,0.006239681,0.027414263,108.8,0.0748
1384,1986.04,-0.039128204,0.005849741,0.004918302,108.6,0.0699
1385,1986.05,0.055293547,0.005849741,0.0313324,108.9,0.0685
1386,1986.06,0.006729206,0.005849741,-0.018039136,109.5,0.0692
1387,1986.07,0.033645124,0.00545813,0.022808538,109.5,0.0656
1388,1986.08,-0.028917154,0.005064835,-0.024562357,109.7,0.0617
1389,1986.09,0.013769494,0.005064835,-0.000898727,110.2,0.0589
1390,1986.1,0.019360824,0.005064835,0.035329497,110.3,0.0585
1391,1986.11,0.000276547,0.005064835,0.017089395,110.4,0.0604
1392,1986.12,0.009440865,0.005064835,0.066733709,110.5,0.0691
1393,1987.01,0.00519513,0.005064835,0.064618778,111.2,0.0643
1394,1987.02,-0.016198331,0.005064835,0.043764092,111.6,0.061
1395,1987.03,-0.04071648,0.005064835,-0.008564103,112.1,0.0613
1396,1987.04,-0.011796721,0.005261694,0.00172831,112.7,0.0637
1397,1987.05,0.014265387,0.005654145,0.044984434,113.1,0.0685
1398,1987.06,-0.011523593,0.005654145,0.031220969,113.5,0.0673
1399,1987.07,-0.014913193,0.005654145,0.064540113,113.8,0.0658
1400,1987.08,-0.032324326,0.005654145,-0.030304258,114.4,0.0673
1401,1987.09,0.056657383,0.006044919,-0.118538856,115,0.0722
1402,1987.1,0.00014498,0.006239681,-0.123034142,115.3,0.0729
1403,1987.11,0.017785692,0.006044919,-0.013346939,115.4,0.0669
1404,1987.12,0.045317288,0.006044919,0.042465422,115.4,0.0677
1405,1988.01,0.013479601,0.006044919,0.033285652,115.7,0.0683
1406,1988.02,-0.02034335,0.005849741,0.03232059,116,0.0658
1407,1988.03,-0.012506035,0.005849741,-0.008860243,116.5,0.0658
1408,1988.04,-0.013914687,0.005849741,-0.02188267,117.1,0.0687
1409,1988.05,0.032307234,0.006239681,0.059981996,117.5,0.0709
1410,1988.06,-0.012096152,0.006239681,-0.003069203,118,0.0751
1411,1988.07,-0.00086373,0.006627967,-0.017184854,118.5,0.0775
1412,1988.08,0.03229395,0.007014612,0.019271688,119,0.0801
1413,1988.09,0.021712849,0.007014612,0.038016169,119.8,0.0819
1414,1988.1,-0.019382888,0.007014612,-0.020202475,120.2,0.083
1415,1988.11,0.002265137,0.00739963,0.023259533,120.3,0.0835
1416,1988.12,0.01588495,0.00739963,0.035120555,120.5,0.0876
1417,1989.01,-0.012417159,0.00739963,0.03299852,121.1,0.0912
1418,1989.02,0.008897789,0.008164846,-0.00161659,121.6,0.0936
1419,1989.03,0.025708797,0.008164846,0.035639449,122.3,0.0985
1420,1989.04,0.035033559,0.008164846,0.041153021,123.1,0.0984
1421,1989.05,0.040689283,0.008164846,0.033926224,123.8,0.0981
1422,1989.06,0.025714953,0.007783037,0.02798373,124.1,0.0953
1423,1989.07,-0.022989722,0.00739963,0.046907527,124.4,0.0924
1424,1989.08,0.00343383,0.00739963,0.004555371,124.6,0.0899
1425,1989.09,0.033261615,0.00739963,0.002848162,125,0.0902
1426,1989.1,0.011939152,0.00739963,-0.018135507,125.6,0.0884
1427,1989.11,0.000327201,0.00739963,0.027367063,125.9,0.0855
1428,1989.12,-0.026663525,0.00739963,-0.022114649,126.1,0.0845
1429,1990.01,0.001616649,0.007014612,-0.025271838,127.4,0.0823
1430,1990.02,-0.002228925,0.007014612,0.02707167,128,0.0824
1431,1990.03,-0.01811358,0.007014612,0.001959857,128.7,0.0828
1432,1990.04,0.036366512,0.007014612,0.03850925,128.9,0.0826
1433,1990.05,0.018317909,0.007014612,0.031699572,129.2,0.0818
1434,1990.06,0.011562093,0.007014612,0.001699548,129.9,0.0829
1435,1990.07,-0.025704593,0.007014612,-0.078612268,130.4,0.0815
1436,1990.08,0.009859396,0.007014612,-0.043410607,131.6,0.0813
1437,1990.09,0.018387602,0.007014612,-0.023155047,132.7,0.082
1438,1990.1,0.033143762,0.007014612,0.029838147,133.5,0.0811
1439,1990.11,0.018891513,0.007014612,0.045866055,133.8,0.0781
1440,1990.12,0.009997799,0.007014612,-0.006849176,133.8,0.0731
1441,1991.01,0.007257705,0.006627967,0.116067749,134.6,0.0691
1442,1991.02,0.004551054,0.006239681,0.030446203,134.8,0.0625
1443,1991.03,0.008624462,0.006239681,0.022590523,135,0.0612
1444,1991.04,0.003877815,0.006239681,-0.001788787,135.2,0.0591
1445,1991.05,-0.005432385,0.005849741,0.003470109,135.6,0.0578
1446,1991.06,0.009431698,0.005849741,0.007804859,136,0.059
1447,1991.07,0.032608519,0.005849741,0.026789334,136.2,0.0582
1448,1991.08,0.030630598,0.005849741,-0.003031009,136.6,0.0566
1449,1991.09,0.006130278,0.00545813,0.00181646,137.2,0.0545
1450,1991.1,0.012382616,0.00545813,0.000157952,137.4,0.0521
1451,1991.11,0.054023449,0.005064835,0.009351398,137.8,0.0481
1452,1991.12,-0.03629676,0.004273128,0.07358026,137.9,0.0443
1453,1992.01,0.008793392,0.004273128,-0.00600846,138.1,0.0403
1454,1992.02,-0.012655345,0.004273128,-0.01012378,138.6,0.0406
1455,1992.03,0.001373371,0.004273128,0.002643035,139.3,0.0398
1456,1992.04,0.025738593,0.004273128,0.020683505,139.5,0.0373
1457,1992.05,0.019358707,0.004273128,-0.013291226,139.7,0.0382
1458,1992.06,0.035917819,0.004273128,0.019121333,140.2,0.0376
1459,1992.07,0.012711371,0.003874685,0.009417199,140.5,0.0325
1460,1992.08,0.023617722,0.003874685,0.003781873,140.9,0.033
1461,1992.09,-0.025419303,0.003874685,-0.011822548,141.3,0.0322
1462,1992.1,-0.005034907,0.003874685,0.02756903,141.8,0.031
1463,1992.11,0.023615198,0.003874685,0.032711999,142,0.0309
1464,1992.12,0.028024276,0.003874685,0.001427019,141.9,0.0292
1465,1993.01,0.031838089,0.003874685,0.017242473,142.6,0.0302
1466,1993.02,0.004963012,0.003874685,0.021501528,143.1,0.0303
1467,1993.03,0.003487565,0.003874685,-0.013417452,143.6,0.0307
1468,1993.04,-0.003094917,0.003874685,0.007247243,144,0.0296
1469,1993.05,0.031933763,0.003874685,0.008651825,144.2,0.03
1470,1993.06,0.002540297,0.003874685,0.000610037,144.4,0.0304
1471,1993.07,0.033620666,0.003874685,0.017624658,144.4,0.0306
1472,1993.08,0.008291877,0.003874685,0.013549718,144.8,0.0303
1473,1993.09,0.002172814,0.003874685,0.012419069,145.1,0.0309
1474,1993.1,-0.025333745,0.003874685,7.54E-05,145.7,0.0299
1475,1993.11,0.004800355,0.003874685,0.008871798,145.8,0.0302
1476,1993.12,0.014546434,0.003874685,0.017358801,145.8,0.0296
1477,1994.01,-0.028351064,0.003874685,-0.00075701,146.2,0.0305
1478,1994.02,-0.039204448,0.003874685,-0.014238182,146.7,0.0325
1479,1994.03,-0.01487271,0.004074124,-0.033463775,147.2,0.0334
1480,1994.04,-0.001915057,0.004471699,0.010582418,147.4,0.0356
1481,1994.05,-0.005943311,0.004867551,0.011080931,147.5,0.0401
1482,1994.06,0.021487216,0.004867551,-0.005188752,148,0.0425
1483,1994.07,0.000942871,0.004867551,0.03082078,148.4,0.0426
1484,1994.08,-0.023651312,0.005261694,0.008174651,149,0.0447
1485,1994.09,-0.006698598,0.005261694,-0.004438282,149.4,0.0473
1486,1994.1,-0.000380972,0.005261694,-0.003698839,149.5,0.0476
1487,1994.11,0.011250396,0.005849741,-0.010257062,149.7,0.0529
1488,1994.12,0.022939896,0.005849741,0.024513573,149.7,0.0545
1489,1995.01,0.032823369,0.005849741,0.038190937,150.3,0.0553
1490,1995.02,0.007328723,0.006239681,0.025581701,150.9,0.0592
1491,1995.03,0.015069064,0.006239681,0.032157221,151.4,0.0598
1492,1995.04,0.06196709,0.006239681,0.033477601,151.9,0.0605
1493,1995.05,0.011773499,0.006239681,0.031784219,152.2,0.0601
1494,1995.06,-0.012275768,0.006239681,0.035476345,152.5,0.06
1495,1995.07,0.017714352,0.006044919,0.005131241,152.5,0.0585
1496,1995.08,0.013236686,0.006044919,0.037176644,152.9,0.0574
1497,1995.09,0.015414431,0.006044919,0.009125675,153.2,0.058
1498,1995.1,0.025148973,0.006044919,0.023583854,153.7,0.0576
1499,1995.11,0.018313047,0.006044919,0.03389138,153.6,0.058
1500,1995.12,0.00309051,0.005849741,0.001625798,153.5,0.056
1501,1996.01,-0.03434281,0.005849741,0.059043936,154.4,0.0556
1502,1996.02,-0.01024395,0.005654145,-0.002006972,154.9,0.0522
1503,1996.03,-0.017745548,0.005654145,0.001970421,155.7,0.0531
1504,1996.04,-0.00804185,0.005654145,0.023548256,156.3,0.0522
1505,1996.05,0.014211583,0.005654145,0.012785932,156.6,0.0524
1506,1996.06,0.000540314,0.005654145,-0.034765644,156.7,0.0527
1507,1996.07,-0.005738008,0.005654145,0.030757526,157,0.054
1508,1996.08,0.022891542,0.005654145,0.020237269,157.3,0.0522
1509,1996.09,0.03096912,0.005654145,0.041194978,157.8,0.053
1510,1996.1,0.028098346,0.005654145,0.050520818,158.3,0.0524
1511,1996.11,-0.021838858,0.005654145,0.011982275,158.6,0.0531
1512,1996.12,-0.001929606,0.005654145,0.032575401,158.6,0.0529
1513,1997.01,0.003206759,0.005654145,0.043611637,159.1,0.0525
1514,1997.02,-0.020135889,0.005654145,-0.006236854,159.6,0.0519
1515,1997.03,0.019996814,0.005849741,-0.034052464,160,0.0539
1516,1997.04,0.009109146,0.005849741,0.092178308,160.2,0.0551
1517,1997.05,0.017041247,0.005849741,0.053368254,160.1,0.055
1518,1997.06,0.041551457,0.005849741,0.057359246,160.3,0.0556
1519,1997.07,-0.018341428,0.005849741,0.003477892,160.5,0.0552
1520,1997.08,0.021392935,0.005849741,0.01192008,160.8,0.0554
1521,1997.09,0.025892748,0.005849741,0.016453758,161.2,0.0554
1522,1997.1,0.003320115,0.005849741,-0.011520433,161.6,0.055
1523,1997.11,0.013052436,0.005849741,0.026346165,161.5,0.0552
1524,1997.12,0.021358851,0.005849741,0.002370883,161.3,0.055
1525,1998.01,-0.00221612,0.005849741,0.064021584,161.6,0.0556
1526,1998.02,0.000875748,0.005849741,0.053128724,161.9,0.0551
1527,1998.03,0.003919745,0.005849741,0.034057527,162.2,0.0549
1528,1998.04,0.013733079,0.005849741,-0.002218576,162.5,0.0545
1529,1998.05,0.013685883,0.005849741,0.001164571,162.8,0.0549
1530,1998.06,-5.72E-05,0.005849741,0.044676663,163,0.0556
1531,1998.07,0.03930339,0.005849741,-0.069710072,163.2,0.0554
1532,1998.08,0.052674326,0.005849741,-0.048984501,163.4,0.0555
1533,1998.09,-0.012088455,0.005654145,0.012909384,163.6,0.0551
1534,1998.1,-0.004010476,0.00545813,0.109743842,164,0.0507
1535,1998.11,0.010997855,0.005261694,0.04104105,164,0.0483
1536,1998.12,0.003050992,0.005261694,0.050476871,163.9,0.0468
1537,1999.01,-0.044290608,0.005261694,-0.000667101,164.3,0.0463
1538,1999.02,0.00742257,0.005261694,0.029235098,164.5,0.0476
1539,1999.03,-0.004049688,0.005261694,0.042500221,165,0.0481
1540,1999.04,-0.016632043,0.005261694,-0.000993312,166.2,0.0474
1541,1999.05,-0.008034595,0.005261694,-0.006127681,166.2,0.0474
1542,1999.06,-0.003379414,0.005261694,0.045208751,166.2,0.0476
1543,1999.07,0.000432998,0.00545813,-0.037757132,166.7,0.0499
1544,1999.08,0.010864933,0.005654145,-0.005992721,167.1,0.0507
1545,1999.09,-0.004007544,0.005654145,-0.012736091,167.9,0.0522
1546,1999.1,-0.006778646,0.005654145,0.071047317,168.2,0.052
1547,1999.11,-0.014473259,0.005849741,0.028075326,168.3,0.0542
1548,1999.12,-0.011183752,0.005849741,-0.001201575,168.3,0.053
1549,2000.01,0.024350465,0.005849741,-0.024788957,168.8,0.0545
1550,2000.02,0.034077679,0.006044919,0.039405336,169.8,0.0573
1551,2000.03,-0.00967043,0.006239681,0.014246654,171.2,0.0585
1552,2000.04,0.000747492,0.006239681,-0.02838794,171.3,0.0602
1553,2000.05,0.02437279,0.006627967,0.031634802,171.5,0.0627
1554,2000.06,0.004224951,0.006627967,0.008503425,172.4,0.0653
1555,2000.07,0.028179727,0.006627967,0.009396922,172.8,0.0654
1556,2000.08,-0.000504742,0.006627967,-0.01079688,172.8,0.065
1557,2000.09,0.007017784,0.006627967,-0.052142865,173.7,0.0652
1558,2000.1,0.026715342,0.006627967,-0.00772604,174,0.0651
1559,2000.11,0.032241761,0.006627967,-0.033200939,174.1,0.0651
1560,2000.12,-0.001151736,0.006627967,0.004550077,174,0.064
1561,2001.01,0.025269441,0.006239681,-0.021362578,175.1,0.0598
1562,2001.02,0.00328154,0.005849741,-0.09079903,175.8,0.0549
1563,2001.03,-0.027935066,0.00545813,0.004486936,176.2,0.0531
1564,2001.04,-0.001663571,0.005064835,0.06879333,176.9,0.048
1565,2001.05,0.005234125,0.004669839,-0.023886523,177.7,0.0421
1566,2001.06,0.031485795,0.004471699,-0.026602272,178,0.0397
1567,2001.07,0.021340723,0.004471699,-0.020458393,177.5,0.0377
1568,2001.08,0.023732222,0.004273128,-0.112473248,177.5,0.0365
1569,2001.09,0.027813296,0.003874685,0.031840315,178.3,0.0307
1570,2001.1,-0.034010582,0.003474495,0.050531462,177.7,0.0249
1571,2001.11,-0.018442877,0.003072542,0.014660494,177.4,0.0209
1572,2001.12,0.004181053,0.002870899,-0.002976892,176.7,0.0182
1573,2002.01,0.018979878,0.002870899,-0.033527693,177.1,0.0173
1574,2002.02,-0.036985517,0.002870899,0.049452707,177.8,0.0174
1575,2002.03,0.028353122,0.002870899,-0.035144321,178.8,0.0173
1576,2002.04,0.006528536,0.002870899,-0.028203964,179.8,0.0175
1577,2002.05,0.02134082,0.002870899,-0.0592101,179.8,0.0175
1578,2002.06,0.031750636,0.002870899,-0.107585814,179.9,0.0175
1579,2002.07,0.033570191,0.002870899,0.011386986,180.1,0.0173
1580,2002.08,0.045580064,0.002870899,-0.047578215,180.7,0.0174
1581,2002.09,-0.021441638,0.002870899,-0.013671387,181,0.0175
1582,2002.1,-0.020055451,0.002870899,0.066255118,181.3,0.0175
1583,2002.11,0.035416687,0.00246627,-0.010350918,181.3,0.0134
1584,2002.12,-0.010638776,0.00246627,-0.002225176,180.9,0.0124
1585,2003.01,0.027186527,0.00246627,-0.06414836,181.7,0.0124
1586,2003.02,-0.006756643,0.00246627,0.013078982,183.1,0.0126
1587,2003.03,-0.001731721,0.00246627,0.052858588,184.2,0.0125
1588,2003.04,0.046745966,0.00246627,0.053122117,183.8,0.0126
1589,2003.05,-0.011325354,0.00246627,0.057041849,183.5,0.0126
1590,2003.06,-0.072437944,0.00226328,0.005959008,183.7,0.0122
1591,2003.07,0.00688655,0.00226328,-0.001663241,183.9,0.0101
1592,2003.08,0.043542916,0.00226328,0.031611809,184.6,0.0103
1593,2003.09,-0.02630423,0.00226328,0.02027829,185.2,0.0101
1594,2003.1,0.002777194,0.00226328,0.012105862,185,0.0101
1595,2003.11,0.009196149,0.00226328,0.030638103,184.5,0.01
1596,2003.12,0.012391914,0.00226328,0.049349614,184.3,0.0098
1597,2004.01,0.017248976,0.00226328,0.010866622,185.2,0.01
1598,2004.02,0.013925827,0.00226328,-0.015651967,186.2,0.0101
1599,2004.03,-0.049861783,0.00226328,0.00968137,187.4,0.01
1600,2004.04,-0.006491037,0.00226328,-0.025642534,188,0.01
1601,2004.05,0.007000092,0.00226328,0.028576769,189.1,0.01
1602,2004.06,0.013329133,0.00246627,-0.022387796,189.7,0.0103
1603,2004.07,0.033576261,0.00246627,-0.013875701,189.4,0.0126
1604,2004.08,0.002605761,0.002668809,0.027826245,189.5,0.0143
1605,2004.09,0.010711862,0.002870899,0.001025953,189.9,0.0161
1606,2004.1,-0.021398862,0.002870899,0.047738961,190.9,0.0176
1607,2004.11,0.013234678,0.003072542,0.027274473,191,0.0193
1608,2004.12,0.011569149,0.00327374,-0.013492216,190.3,0.0216
1609,2005.01,-0.014140906,0.00327374,0.016812067,190.7,0.0228
1610,2005.02,-0.007500796,0.003474495,-0.002555881,191.8,0.025
1611,2005.03,0.027030663,0.003674809,-0.024089185,193.3,0.0263
1612,2005.04,0.020531654,0.003674809,0.013358706,194.6,0.0279
1613,2005.05,0.008192386,0.003874685,0.021806975,194.4,0.03
1614,2005.06,-0.023987196,0.004074124,0.018077909,194.5,0.0304
1615,2005.07,0.024629201,0.004074124,0.003100409,195.4,0.0326
1616,2005.08,-0.022245981,0.004273128,0.002797359,196.4,0.035
1617,2005.09,-0.014593523,0.004471699,-0.026241517,198.8,0.0362
1618,2005.1,0.010119357,0.004471699,0.039615889,199.2,0.0378
1619,2005.11,0.011678337,0.004669839,0.021441534,197.6,0.04
1620,2005.12,-0.007460484,0.004867551,0.014667702,196.8,0.0416
1621,2006.01,0.002157667,0.005064835,-0.000166181,198.3,0.0429
1622,2006.02,-0.020411683,0.005064835,0.014861813,198.7,0.0449
1623,2006.03,-0.012201793,0.005261694,0.007983959,199.8,0.0459
1624,2006.04,0.000330201,0.005261694,-0.00786593,201.5,0.0479
1625,2006.05,0.00191458,0.00545813,-0.027057714,202.5,0.0494
1626,2006.06,0.016644327,0.005654145,0.007200406,202.9,0.0499
1627,2006.07,0.023716613,0.005654145,0.022917592,203.5,0.0524
1628,2006.08,0.011788943,0.005654145,0.025311735,203.9,0.0525
1629,2006.09,0.006196376,0.005654145,0.036159131,202.9,0.0525
1630,2006.1,0.01572245,0.005654145,0.02001643,201.8,0.0525
1631,2006.11,-0.015945797,0.005654145,0.02148265,201.5,0.0525
1632,2006.12,-0.005481528,0.005654145,0.006928265,201.8,0.0524
1633,2007.01,0.0253347,0.005654145,0.01596048,202.416,0.0525
1634,2007.02,-0.003321884,0.005654145,-0.02473891,203.499,0.0526
1635,2007.03,0.005414206,0.005654145,0.041802599,205.352,0.0526
1636,2007.04,-0.017188321,0.005654145,0.033917531,206.686,0.0525
1637,2007.05,-0.006012184,0.005654145,0.003449015,207.949,0.0525
1638,2007.06,0.02371237,0.005654145,0.005746197,208.352,0.0525
1639,2007.07,0.022939625,0.005654145,-0.042011261,208.299,0.0526
1640,2007.08,-0.000199963,0.005654145,0.030747053,207.917,0.0502
1641,2007.09,0.012519897,0.005261694,0.029915772,208.49,0.0494
1642,2007.1,0.045174889,0.005064835,-0.048063461,208.936,0.0476
1643,2007.11,-0.002392366,0.005064835,0.012382019,210.177,0.0449
1644,2007.12,0.033865908,0.004867551,-0.066351974,210.036,0.0424
1645,2008.01,0.014664337,0.003874685,-0.015639657,211.08,0.0394
1646,2008.02,0.009591248,0.003874685,-0.026266358,211.693,0.0298
1647,2008.03,-0.023420171,0.00327374,0.042438026,213.528,0.0261
1648,2008.04,-0.020365332,0.003072542,0.025626042,214.823,0.0228
1649,2008.05,0.009042339,0.003072542,-0.042465821,216.632,0.0198
1650,2008.06,0.003297693,0.003072542,-0.060784716,218.815,0.02
1651,2008.07,0.013103567,0.003072542,0.021105349,219.964,0.0201
1652,2008.08,0.004835181,0.003072542,-0.048475362,219.086,0.02
1653,2008.09,-0.009804081,0.003072542,-0.201935851,218.783,0.0181
1654,2008.1,0.095683986,0.00226328,-0.08605348,216.573,0.0097
1655,2008.11,0.062568872,0.00226328,-0.003512173,212.425,0.0039
1656,2008.12,-0.051315239,0.001651581,-0.010955566,208.277,0.0016
1657,2009.01,-0.010394989,0.001651581,-0.067025386,210.228,0.0015
1658,2009.02,0.029302001,0.001651581,-0.056875054,211.143,0.0022
1659,2009.03,-0.035810612,0.001651581,0.123216401,212.193,0.0018
1660,2009.04,-0.023208675,0.001651581,0.066651929,212.709,0.0015
1661,2009.05,-0.00045483,0.001651581,0.028790498,213.24,0.0018
1662,2009.06,-0.00045483,0.001651581,-0.027133813,213.993,0.0021
1663,2009.07,0,0,0,213.993,0.0016
